0.3,0.45,0.6,0.65,0.7,0.75,0.8
6,0.74,0.0146,0.78,0.0146,0.86,0.0252,0.95,0.0474,0.91,0.0536,0.655,0.072,0.83,0.1038
7,0.82,0.018,0.86,0.0184,0.93,0.0326,0.964,0.0584,0.96,0.0712,0.715,0.09,0.9,0.15
8,0.88,0.0226,0.92,0.0232,0.96,0.0418,0.98,0.089,0.964,0.1014,0.75,0.114,0.944,0.236
9,0.94,0.0292,0.96,0.0298,0.98,0.0544,0.98,0.1088,0.98,0.1508,0.785,0.138,0.972,0.324
10,0.968,0.0372,0.976,0.0379,0.98,0.07,0.98,0.14,0.98,0.196,0.811,0.16,0.972,0.3888
11,0.98,0.049,0.98,0.053,0.98,0.089,0.9745,0.0421,0.98,0.245,0.837,0.181,0.972,0.486
12,0.9693,0.036,0.9694,0.0372,0.9825,0.0399,0.9521,0.053,0.9564,0.0432,0.87,0.213,0.9416,0.0519
13,0.9486,0.0451,0.9493,0.0466,0.9605,0.0503,0.9265,0.0655,0.9265,0.0546,0.91,0.254,0.9054,0.0682
14,0.922,0.0557,0.9239,0.0576,0.9342,0.0622,0.9008,0.0795,0.895,0.0676,0.915,0.262,0.8709,0.0863
15,0.8932,0.0677,0.8966,0.0699,0.907,0.0757,0.8774,0.0947,0.8655,0.082,0.9273,0.0976,0.8424,0.106
16,0.8649,0.0809,0.8698,0.0835,0.8814,0.0904,0.8573,0.111,0.8398,0.0976,0.938,0.1128,0.8215,0.1267
17,0.8387,0.0952,0.8453,0.0981,0.8588,0.1062,0.8411,0.1283,0.8191,0.1142,0.9474,0.1291,0.8083,0.1483
18,0.8157,0.1103,0.8241,0.1137,0.84,0.1229,0.829,0.1464,0.8034,0.1316,0.9559,0.1466,0.8019,0.1706
19,0.7964,0.1263,0.8064,0.1301,0.8252,0.1405,0.8208,0.1653,0.7925,0.1498,0.9638,0.1651,0.8012,0.1936
20,0.7809,0.143,0.7924,0.1472,0.8142,0.1588,0.8161,0.1848,0.7859,0.1688,0.9713,0.1847,0.8053,0.2174
21,0.7689,0.1603,0.7818,0.165,0.8069,0.1779,0.8144,0.2051,0.7832,0.1883,0.9786,0.2053,0.813,0.2417
22,0.7602,0.1782,0.7745,0.1834,0.8029,0.1975,0.8155,0.226,0.7837,0.2085,0.9857,0.2268,0.8235,0.2668
23,0.7544,0.1967,0.7699,0.2024,0.8016,0.2178,0.8187,0.2474,0.7869,0.2293,0.9929,0.2492,0.8362,0.2925
24,0.7511,0.2157,0.7678,0.2219,0.8026,0.2387,0.8239,0.2695,0.7923,0.2507,1,0.2725,0.8505,0.3189
25,0.75,0.2352,0.7678,0.242,0.8057,0.2601,0.8305,0.292,0.7995,0.2726,1.0072,0.2965,0.866,0.346
26,0.7507,0.2552,0.7695,0.2625,0.8105,0.282,0.8384,0.3151,0.8081,0.2951,1.0143,0.3213,0.8822,0.3737
27,0.7529,0.2757,0.7726,0.2836,0.8165,0.3044,0.8472,0.3387,0.8178,0.3181,1.0215,0.3468,0.8989,0.402
28,0.7562,0.2966,0.7769,0.305,0.8236,0.3274,0.8566,0.3628,0.8282,0.3416,1.0287,0.3729,0.9158,0.431
29,0.7606,0.3179,0.7821,0.3269,0.8315,0.3507,0.8666,0.3874,0.8393,0.3655,1.0358,0.3996,0.9328,0.4605
30,0.7657,0.3396,0.788,0.3492,0.84,0.3745,0.8769,0.4123,0.8507,0.3899,1.0427,0.4269,0.9496,0.4907
31,0.7713,0.3616,0.7944,0.3719,0.8488,0.3988,0.8873,0.4377,0.8624,0.4148,1.0496,0.4548,0.9661,0.5214
32,0.7773,0.3841,0.8012,0.395,0.8579,0.4234,0.8978,0.4634,0.874,0.44,1.0562,0.4831,0.9822,0.5526
33,0.7836,0.4068,0.8081,0.4184,0.8671,0.4483,0.9081,0.4895,0.8856,0.4657,1.0625,0.5119,0.9978,0.5843
34,0.7899,0.4299,0.8151,0.4421,0.8763,0.4737,0.9182,0.516,0.897,0.4917,1.0686,0.5411,1.0128,0.6164
35,0.7963,0.4532,0.8221,0.4661,0.8852,0.4993,0.928,0.5427,0.9081,0.518,1.0742,0.5707,1.0272,0.649
36,0.8025,0.4768,0.8289,0.4904,0.894,0.5252,0.9374,0.5697,0.9188,0.5447,1.0795,0.6006,1.0408,0.6819
37,0.8086,0.5007,0.8355,0.5149,0.9024,0.5514,0.9463,0.597,0.929,0.5716,1.0843,0.6308,1.0536,0.7153
38,0.8143,0.5247,0.8418,0.5397,0.9104,0.5778,0.9547,0.6244,0.9386,0.5987,1.0886,0.6612,1.0656,0.7489
39,0.8197,0.549,0.8477,0.5646,0.9178,0.6044,0.9624,0.6521,0.9477,0.6261,1.0924,0.6919,1.0766,0.7828
40,0.8247,0.5734,0.8532,0.5897,0.9248,0.6312,0.9695,0.6799,0.9561,0.6537,1.0955,0.7228,1.0868,0.817
41,0.8292,0.5979,0.8581,0.6149,0.9311,0.6582,0.9758,0.7078,0.9637,0.6814,1.098,0.7538,1.0959,0.8513
42,0.8332,0.6226,0.8625,0.6402,0.9368,0.6853,0.9814,0.7358,0.9706,0.7093,1.0998,0.7849,1.1041,0.8858
43,0.8366,0.6473,0.8663,0.6657,0.9417,0.7124,0.9862,0.7639,0.9767,0.7372,1.1009,0.816,1.1112,0.9205
44,0.8395,0.672,0.8694,0.6911,0.946,0.7396,0.9902,0.792,0.982,0.7652,1.1013,0.8472,1.1172,0.9552
45,0.8417,0.6968,0.8719,0.7166,0.9494,0.7668,0.9932,0.82,0.9864,0.7932,1.1009,0.8784,1.1221,0.99
46,0.8432,0.7216,0.8737,0.7421,0.952,0.794,0.9954,0.8481,0.9899,0.8213,1.0997,0.9096,1.126,1.0247
47,0.844,0.7463,0.8747,0.7675,0.9538,0.8212,0.9966,0.876,0.9924,0.8493,1.0976,0.9406,1.1286,1.0594
48,0.844,0.771,0.8749,0.7929,0.9546,0.8483,0.9969,0.9039,0.994,0.8772,1.0947,0.9716,1.1302,1.0941
49,0.8434,0.7956,0.8744,0.8182,0.9546,0.8753,0.9962,0.9316,0.9946,0.905,1.0909,1.0024,1.1305,1.1286
50,0.8419,0.82,0.873,0.8433,0.9537,0.9022,0.9945,0.9592,0.9942,0.9327,1.0861,1.033,1.1297,1.1629
51,0.8396,0.8443,0.8709,0.8683,0.9518,0.9289,0.9918,0.9865,0.9927,0.9602,1.0805,1.0633,1.1277,1.197
52,0.8366,0.8684,0.8678,0.8931,0.949,0.9554,0.988,1.0136,0.9903,0.9875,1.0739,1.0934,1.1244,1.2309
53,0.8327,0.8923,0.8639,0.9177,0.9452,0.9817,0.9832,1.0405,0.9868,1.0145,1.0664,1.1232,1.12,1.2645
54,0.828,0.916,0.8592,0.9421,0.9404,1.0077,0.9774,1.067,0.9822,1.0413,1.0578,1.1527,1.1143,1.2978
55,0.8224,0.9394,0.8535,0.9661,0.9346,1.0334,0.9705,1.0932,0.9765,1.0678,1.0484,1.1818,1.1074,1.3306
56,0.816,0.9625,0.847,0.9899,0.9279,1.0588,0.9625,1.119,0.9698,1.094,1.0379,1.2104,1.0993,1.3631
57,0.8088,0.9853,0.8396,1.0133,0.9201,1.0838,0.9535,1.1445,0.962,1.1198,1.0264,1.2387,1.09,1.3951
58,0.8007,1.0077,0.8312,1.0364,0.9113,1.1084,0.9434,1.1695,0.9531,1.1452,1.014,1.2664,1.0794,1.4267
59,0.7917,1.0298,0.822,1.0591,0.9015,1.1327,0.9322,1.194,0.9431,1.1702,1.0005,1.2936,1.0676,1.4577
60,0.7818,1.0514,0.8119,1.0813,0.8906,1.1565,0.9199,1.2181,0.9321,1.1947,0.986,1.3203,1.0546,1.4881
61,0.7711,1.0727,0.8008,1.1032,0.8788,1.1798,0.9066,1.2416,0.9199,1.2187,0.9706,1.3465,1.0403,1.5179
62,0.7595,1.0934,0.7889,1.1245,0.8659,1.2026,0.8922,1.2646,0.9067,1.2423,0.9541,1.372,1.0249,1.5471
63,0.7471,1.1137,0.776,1.1454,0.8521,1.2249,0.8768,1.2871,0.8924,1.2652,0.9367,1.3969,1.0083,1.5756
64,0.7338,1.1335,0.7623,1.1657,0.8372,1.2466,0.8603,1.3089,0.877,1.2876,0.9183,1.4211,0.9904,1.6034
65,0.7197,1.1528,0.7477,1.1855,0.8214,1.2678,0.8428,1.3301,0.8606,1.3094,0.8989,1.4446,0.9714,1.6305
66,0.7048,1.1715,0.7323,1.2048,0.8046,1.2883,0.8242,1.3506,0.8432,1.3306,0.8786,1.4674,0.9513,1.6568
67,0.689,1.1896,0.7159,1.2234,0.7868,1.3082,0.8047,1.3705,0.8247,1.3511,0.8573,1.4894,0.93,1.6823
68,0.6724,1.2071,0.6987,1.2414,0.7681,1.3275,0.7842,1.3897,0.8052,1.371,0.8351,1.5107,0.9076,1.7069
69,0.655,1.224,0.6807,1.2588,0.7484,1.346,0.7627,1.4081,0.7847,1.3901,0.812,1.5312,0.8841,1.7307
70,0.6369,1.2403,0.6619,1.2755,0.7278,1.3639,0.7402,1.4258,0.7632,1.4085,0.788,1.5508,0.8595,1.7535
71,0.6179,1.2559,0.6423,1.2916,0.7064,1.381,0.7168,1.4427,0.7407,1.4262,0.7631,1.5696,0.8339,1.7754
72,0.5983,1.2708,0.6218,1.3069,0.684,1.3974,0.6926,1.4588,0.7174,1.4431,0.7373,1.5875,0.8072,1.7964
73,0.5778,1.285,0.6007,1.3215,0.6608,1.4131,0.6674,1.4741,0.6931,1.4592,0.7107,1.6046,0.7796,1.8164
74,0.5567,1.2985,0.5787,1.3354,0.6367,1.4279,0.6414,1.4886,0.6679,1.4745,0.6833,1.6207,0.7509,1.8354
75,0.5349,1.3113,0.5561,1.3486,0.6119,1.4419,0.6145,1.5023,0.6418,1.489,0.6551,1.6358,0.7214,1.8533
76,0.5124,1.3233,0.5327,1.361,0.5862,1.4552,0.5869,1.515,0.615,1.5026,0.6262,1.6501,0.6909,1.8703
77,0.4893,1.3346,0.5087,1.3725,0.5599,1.4675,0.5585,1.5269,0.5873,1.5154,0.5966,1.6633,0.6595,1.8861
78,0.4656,1.3451,0.484,1.3833,0.5327,1.4791,0.5294,1.5379,0.5588,1.5273,0.5662,1.6756,0.6273,1.9008
79,0.4412,1.3548,0.4588,1.3933,0.5049,1.4897,0.4995,1.548,0.5297,1.5382,0.5352,1.6868,0.5943,1.9145
80,0.4164,1.3637,0.4329,1.4025,0.4765,1.4995,0.469,1.5572,0.4998,1.5483,0.5036,1.6971,0.5605,1.927
81,0.3909,1.3718,0.4065,1.4108,0.4474,1.5084,0.4379,1.5654,0.4692,1.5575,0.4714,1.7063,0.526,1.9383
82,0.365,1.3791,0.3795,1.4183,0.4177,1.5164,0.4062,1.5727,0.438,1.5657,0.4386,1.7145,0.4907,1.9485
83,0.3386,1.3855,0.352,1.4249,0.3874,1.5235,0.3739,1.5791,0.4062,1.573,0.4053,1.7217,0.4549,1.9575
84,0.3117,1.3911,0.3241,1.4307,0.3567,1.5296,0.3411,1.5845,0.3739,1.5793,0.3715,1.7278,0.4184,1.9654
85,0.2844,1.3959,0.2957,1.4355,0.3254,1.5348,0.3079,1.5889,0.341,1.5847,0.3373,1.7328,0.3814,1.9721
86,0.2568,1.3998,0.267,1.4396,0.2937,1.5391,0.2742,1.5923,0.3077,1.5891,0.3027,1.7368,0.3438,1.9775
87,0.2288,1.4028,0.2379,1.4427,0.2616,1.5425,0.2402,1.5948,0.274,1.5926,0.2677,1.7397,0.3058,1.9818
88,0.2005,1.405,0.2084,1.445,0.2291,1.5449,0.2058,1.5963,0.2398,1.595,0.2324,1.7415,0.2673,1.9848
89,0.1719,1.4064,0.1787,1.4463,0.1964,1.5463,0.1711,1.5968,0.2053,1.5965,0.1968,1.7422,0.2285,1.9867
90,0.1431,1.4068,0.1487,1.4468,0.1633,1.5468,0.1361,1.5964,0.1706,1.597,0.161,1.7419,0.1893,1.9873
91,0.1141,1.4064,0.1185,1.4464,0.13,1.5464,0.101,1.595,0.1355,1.5966,0.125,1.7405,0.1499,1.9867
92,0.0849,1.4052,0.0882,1.4451,0.0965,1.545,0.0657,1.5925,0.1003,1.5951,0.0889,1.738,0.1102,1.9849
93,0.0556,1.403,0.0577,1.4429,0.0629,1.5427,0.0303,1.5892,0.0649,1.5927,0.0527,1.7344,0.0703,1.9819
94,0.0262,1.4001,0.0271,1.4398,0.0291,1.5394,-0.0051,1.5848,0.0294,1.5893,0.0164,1.7298,0.0303,1.9776
95,-0.0033,1.3962,-0.0035,1.4359,-0.0047,1.5352,-0.0406,1.5795,-0.0061,1.585,-0.0199,1.7242,-0.0097,1.9722
96,-0.0327,1.3915,-0.0342,1.4311,-0.0385,1.53,-0.076,1.5732,-0.0417,1.5796,-0.0561,1.7174,-0.0498,1.9656
97,-0.0622,1.386,-0.0648,1.4254,-0.0722,1.5239,-0.1114,1.566,-0.0772,1.5733,-0.0922,1.7097,-0.0899,1.9577
98,-0.0915,1.3796,-0.0953,1.4188,-0.1059,1.5169,-0.1466,1.5578,-0.1127,1.5661,-0.1282,1.7009,-0.1298,1.9487
99,-0.1208,1.3724,-0.1258,1.4114,-0.1395,1.509,-0.1816,1.5487,-0.148,1.5579,-0.164,1.691,-0.1697,1.9386
100,-0.1499,1.3644,-0.156,1.4032,-0.1728,1.5002,-0.2164,1.5387,-0.1831,1.5488,-0.1996,1.6802,-0.2093,1.9272
101,-0.1788,1.3556,-0.1861,1.3941,-0.206,1.4905,-0.2508,1.5277,-0.218,1.5388,-0.2349,1.6684,-0.2487,1.9148
102,-0.2075,1.346,-0.2159,1.3842,-0.2389,1.4799,-0.285,1.5159,-0.2525,1.5279,-0.2698,1.6556,-0.2878,1.9012
103,-0.2359,1.3355,-0.2455,1.3735,-0.2714,1.4685,-0.3188,1.5032,-0.2868,1.516,-0.3044,1.6418,-0.3266,1.8864
104,-0.264,1.3243,-0.2747,1.362,-0.3036,1.4562,-0.3521,1.4897,-0.3207,1.5033,-0.3385,1.6271,-0.365,1.8706
105,-0.2918,1.3124,-0.3036,1.3497,-0.3354,1.443,-0.385,1.4753,-0.3541,1.4898,-0.3721,1.6114,-0.4029,1.8538
106,-0.3191,1.2997,-0.332,1.3366,-0.3668,1.4291,-0.4173,1.46,-0.3871,1.4754,-0.4053,1.5949,-0.4403,1.8359
107,-0.3461,1.2863,-0.36,1.3228,-0.3976,1.4143,-0.4491,1.444,-0.4195,1.4601,-0.4378,1.5774,-0.4771,1.8169
108,-0.3726,1.2721,-0.3876,1.3083,-0.4279,1.3988,-0.4802,1.4272,-0.4513,1.4441,-0.4698,1.5591,-0.5133,1.797
109,-0.3986,1.2573,-0.4146,1.293,-0.4576,1.3825,-0.5107,1.4096,-0.4826,1.4272,-0.5011,1.54,-0.5489,1.776
110,-0.424,1.2418,-0.441,1.2771,-0.4867,1.3654,-0.5404,1.3912,-0.5131,1.4096,-0.5317,1.52,-0.5837,1.7541
111,-0.4526,1.2256,-0.4707,1.2605,-0.5151,1.3476,-0.5694,1.3721,-0.543,1.3913,-0.5615,1.4992,-0.6178,1.7313
112,-0.4768,1.2088,-0.4958,1.2432,-0.5428,1.3292,-0.5976,1.3524,-0.572,1.3722,-0.5906,1.4777,-0.651,1.7076
113,-0.5004,1.1914,-0.5203,1.2253,-0.5733,1.31,-0.6285,1.3319,-0.6003,1.3524,-0.6188,1.4554,-0.6835,1.683
114,-0.5233,1.1734,-0.5441,1.2067,-0.5994,1.2902,-0.655,1.3108,-0.6307,1.332,-0.6462,1.4324,-0.715,1.6576
115,-0.5455,1.1548,-0.5671,1.1876,-0.6247,1.2698,-0.6806,1.2891,-0.6572,1.3109,-0.6726,1.4088,-0.7455,1.6313
116,-0.567,1.1356,-0.5893,1.1679,-0.6491,1.2487,-0.7052,1.2668,-0.6829,1.2892,-0.7165,1.3844,-0.7751,1.6043
117,-0.5876,1.116,-0.6108,1.1477,-0.6727,1.2271,-0.7288,1.2439,-0.7075,1.2669,-0.7408,1.3595,-0.8036,1.5766
118,-0.6075,1.0958,-0.6314,1.127,-0.6953,1.205,-0.7514,1.2205,-0.7312,1.244,-0.764,1.3339,-0.8311,1.5481
119,-0.6266,1.0752,-0.6512,1.1058,-0.7169,1.1823,-0.7729,1.1966,-0.7539,1.2206,-0.7862,1.3078,-0.8574,1.519
120,-0.6448,1.0541,-0.67,1.0841,-0.7375,1.1591,-0.7934,1.1722,-0.7755,1.1966,-0.8073,1.2812,-0.8826,1.4892
121,-0.6621,1.0326,-0.6879,1.0619,-0.7571,1.1354,-0.8127,1.1473,-0.796,1.1722,-0.8273,1.254,-0.9065,1.4588
122,-0.6785,1.0107,-0.7049,1.0394,-0.7756,1.1113,-0.831,1.122,-0.8155,1.1473,-0.8461,1.2264,-0.9293,1.4279
123,-0.6939,0.9884,-0.7209,1.0165,-0.7931,1.0868,-0.848,1.0963,-0.8337,1.1221,-0.8638,1.1984,-0.9508,1.3964
124,-0.7084,0.9657,-0.7359,0.9932,-0.8094,1.062,-0.8639,1.0703,-0.8508,1.0964,-0.8804,1.17,-0.971,1.3645
125,-0.722,0.9428,-0.7499,0.9696,-0.8247,1.0367,-0.8785,1.0439,-0.8667,1.0703,-0.8957,1.1412,-0.9899,1.3321
126,-0.7345,0.9196,-0.7629,0.9458,-0.8387,1.0112,-0.8919,1.0173,-0.8814,1.044,-0.9098,1.1121,-1.0074,1.2993
127,-0.7461,0.8961,-0.7748,0.9216,-0.8516,0.9854,-0.9041,0.9904,-0.8948,1.0173,-0.9226,1.0827,-1.0236,1.2661
128,-0.7566,0.8724,-0.7856,0.8972,-0.8633,0.9593,-0.9149,0.9632,-0.907,0.9904,-0.9342,1.053,-1.0384,1.2326
129,-0.766,0.8485,-0.7954,0.8726,-0.8738,0.933,-0.9246,0.9359,-0.9179,0.9632,-0.9445,1.0232,-1.0517,1.1988
130,-0.7744,0.8244,-0.804,0.8478,-0.8831,0.9065,-0.9329,0.9084,-0.9275,0.9359,-0.9535,0.9931,-1.0636,1.1648
131,-0.7818,0.8002,-0.8116,0.8229,-0.8912,0.8799,-0.9399,0.8808,-0.9359,0.9084,-0.9612,0.9629,-1.0741,1.1306
132,-0.7881,0.7758,-0.818,0.7979,-0.898,0.8531,-0.9456,0.853,-0.9429,0.8808,-0.9676,0.9326,-1.0831,1.0962
133,-0.7933,0.7514,-0.8233,0.7728,-0.9036,0.8263,-0.95,0.8253,-0.9486,0.8531,-0.9726,0.9023,-1.0906,1.0617
134,-0.7974,0.7269,-0.8275,0.7476,-0.9079,0.7994,-0.9531,0.7974,-0.953,0.8253,-0.9763,0.8719,-1.0966,1.0271
135,-0.8004,0.7024,-0.8305,0.7224,-0.911,0.7724,-0.9549,0.7697,-0.9561,0.7975,-0.9787,0.8415,-1.1012,0.9925
136,-0.8024,0.678,-0.8324,0.6973,-0.9128,0.7455,-0.9554,0.7419,-0.9579,0.7697,-0.9798,0.8112,-1.1042,0.9579
137,-0.8032,0.6535,-0.8332,0.6721,-0.9134,0.7186,-0.9545,0.7142,-0.9583,0.7419,-0.9795,0.7809,-1.1057,0.9233
138,-0.803,0.6292,-0.8328,0.6471,-0.9127,0.6918,-0.9524,0.6867,-0.9575,0.7142,-0.9779,0.7508,-1.1057,0.8889
139,-0.8017,0.6049,-0.8314,0.6221,-0.9108,0.6651,-0.949,0.6592,-0.9553,0.6867,-0.975,0.7208,-1.1042,0.8546
140,-0.7993,0.5807,-0.8288,0.5973,-0.9077,0.6386,-0.9443,0.632,-0.9519,0.6593,-0.9707,0.691,-1.1012,0.8204
141,-0.7958,0.5568,-0.8251,0.5726,-0.9033,0.6122,-0.9383,0.605,-0.9471,0.632,-0.9652,0.6615,-1.0967,0.7865
142,-0.7913,0.533,-0.8203,0.5481,-0.8978,0.586,-0.9311,0.5782,-0.9412,0.605,-0.9584,0.6322,-1.0908,0.7528
143,-0.7857,0.5094,-0.8144,0.5239,-0.891,0.5601,-0.9227,0.5517,-0.9339,0.5782,-0.9503,0.6032,-1.0833,0.7195
144,-0.7792,0.486,-0.8074,0.4999,-0.8831,0.5344,-0.913,0.5255,-0.9254,0.5517,-0.9409,0.5746,-1.0744,0.6865
145,-0.7716,0.463,-0.7994,0.4761,-0.8741,0.509,-0.9022,0.4996,-0.9158,0.5255,-0.9303,0.5463,-1.064,0.6538
146,-0.763,0.4402,-0.7904,0.4527,-0.8639,0.484,-0.8903,0.4741,-0.9049,0.4996,-0.9185,0.5184,-1.0522,0.6216
147,-0.7534,0.4178,-0.7804,0.4296,-0.8526,0.4593,-0.8772,0.4491,-0.8929,0.4742,-0.9055,0.491,-1.039,0.5898
148,-0.7429,0.3957,-0.7693,0.4069,-0.8402,0.435,-0.863,0.4244,-0.8797,0.4491,-0.8914,0.464,-1.0244,0.5586
149,-0.7315,0.374,-0.7574,0.3846,-0.8268,0.4111,-0.8478,0.4002,-0.8655,0.4244,-0.8761,0.4375,-1.0085,0.5279
150,-0.7192,0.3527,-0.7445,0.3627,-0.8124,0.3877,-0.8315,0.3765,-0.8502,0.4002,-0.8598,0.4116,-0.9912,0.4977
151,-0.706,0.3319,-0.7307,0.3413,-0.797,0.3648,-0.8143,0.3534,-0.8339,0.3765,-0.8423,0.3863,-0.9726,0.4682
152,-0.6921,0.3115,-0.7161,0.3203,-0.7807,0.3423,-0.7961,0.3307,-0.8166,0.3534,-0.8239,0.3615,-0.9528,0.4393
153,-0.6773,0.2916,-0.7007,0.2998,-0.7635,0.3204,-0.7771,0.3087,-0.7984,0.3307,-0.8044,0.3374,-0.9317,0.4111
154,-0.6619,0.2722,-0.6845,0.2799,-0.7454,0.2991,-0.7572,0.2872,-0.7793,0.3087,-0.7841,0.3139,-0.9094,0.3836
155,-0.6457,0.2533,-0.6677,0.2605,-0.7266,0.2783,-0.7366,0.2664,-0.7594,0.2872,-0.7628,0.2911,-0.8859,0.3569
156,-0.629,0.235,-0.6501,0.2416,-0.707,0.2582,-0.7152,0.2463,-0.7387,0.2664,-0.7407,0.2691,-0.8613,0.331
157,-0.6117,0.2173,-0.6321,0.2234,-0.6868,0.2386,-0.6932,0.2268,-0.7172,0.2463,-0.7178,0.2477,-0.8356,0.3058
158,-0.594,0.2001,-0.6135,0.2057,-0.666,0.2198,-0.6707,0.208,-0.6952,0.2268,-0.6942,0.2272,-0.8089,0.2815
159,-0.5759,0.1836,-0.5945,0.1887,-0.6447,0.2016,-0.6476,0.1899,-0.6725,0.208,-0.6699,0.2074,-0.7811,0.2581
160,-0.5576,0.1677,-0.5753,0.1724,-0.623,0.1841,-0.6242,0.1726,-0.6494,0.1899,-0.645,0.1885,-0.7524,0.2356
161,-0.5392,0.1525,-0.5559,0.1567,-0.601,0.1673,-0.6005,0.1561,-0.626,0.1726,-0.6196,0.1703,-0.7228,0.2139
162,-0.5208,0.1379,-0.5365,0.1417,-0.5788,0.1513,-0.5767,0.1403,-0.6022,0.1561,-0.5938,0.1531,-0.6923,0.1933
163,-0.5028,0.124,-0.5173,0.1275,-0.5566,0.136,-0.5529,0.1253,-0.5783,0.1403,-0.5676,0.1367,-0.661,0.1736
164,-0.4854,0.1109,-0.4986,0.1139,-0.5346,0.1215,-0.5292,0.1112,-0.5543,0.1253,-0.5412,0.1212,-0.6289,0.1549
165,-0.4689,0.0984,-0.4808,0.1011,-0.5129,0.1078,-0.5059,0.0979,-0.5306,0.1112,-0.5146,0.1066,-0.5961,0.1373
166,-0.4539,0.0867,-0.4641,0.0891,-0.4919,0.0949,-0.4832,0.0854,-0.5072,0.0979,-0.488,0.093,-0.5627,0.1207
167,-0.4409,0.0758,-0.4491,0.0778,-0.4718,0.0829,-0.4613,0.0738,-0.4843,0.0854,-0.4614,0.0803,-0.5286,0.1051
168,-0.4306,0.0656,-0.4365,0.0673,-0.4531,0.0716,-0.4405,0.0631,-0.4623,0.0738,-0.435,0.0685,-0.494,0.0907
169,-0.4241,0.0562,-0.427,0.0576,-0.4361,0.0613,-0.4212,0.0533,-0.4414,0.0631,-0.4089,0.0578,-0.4589,0.0773
170,-0.4219,0.0475,-0.4213,0.0487,-0.4213,0.0518,-0.4034,0.0443,-0.4218,0.0533,-0.3831,0.048,-0.4233,0.065
171,-0.4246,0.0397,-0.4198,0.0407,-0.4089,0.0431,-0.387,0.0363,-0.4038,0.0443,-0.3576,0.0392,-0.3873,0.0539
172,-0.4309,0.0327,-0.4216,0.0334,-0.3987,0.0354,-0.3716,0.0293,-0.3872,0.0363,-0.3321,0.0315,-0.351,0.0439
173,-0.4367,0.0264,-0.4236,0.027,-0.3895,0.0285,-0.3553,0.0231,-0.3714,0.0293,-0.3061,0.0247,-0.3144,0.0351
174,-0.4337,0.021,-0.4194,0.0215,-0.3785,0.0226,-0.3351,0.0179,-0.3549,0.0231,-0.2785,0.019,-0.2776,0.0274
175,-0.4117,0.0164,-0.3997,0.0167,-0.3605,0.0175,-0.3063,0.0136,-0.3346,0.0179,-0.2476,0.0143,-0.2406,0.0209
176,-0.3648,0.0127,-0.3576,0.0129,-0.3291,0.0134,-0.264,0.0103,-0.3059,0.0136,-0.2108,0.0107,-0.2035,0.0155
177,-0.296,0.0098,-0.2934,0.0099,-0.2795,0.0101,-0.2053,0.0079,-0.2639,0.0103,-0.165,0.0081,-0.1663,0.0114
178,-0.2141,0.0077,-0.2142,0.0077,-0.212,0.0078,-0.1318,0.0065,-0.2057,0.0079,-0.1072,0.0065,-0.1291,0.0084
179,-0.1272,0.0064,-0.1282,0.0064,-0.1319,0.0065,-0.0486,0.006,-0.1326,0.0065,-0.0367,0.006,-0.092,0.0066
180,-0.0392,0.006,-0.0404,0.006,-0.0456,0.006,-0.0486,0.006,-0.0496,0.006,-0.0367,0.006,-0.055,0.006
